0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
0.004971, -0.004971, 0.000000
